smiles,lgK
O=P(O)(O)CN(COCOC[N-]O)Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1,18.601054391086347
O=[N+](O)COCN(Cc1cccc(CN(C=S(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,18.52582604767863
O=P(O)(O)CN(C=S(=O)(O)O)Cc1cccc(CN(COCB(O)O)CP(=O)(O)O)n1,18.498361973723462
O=P(O)(O)CN(COCOO)Cc1cccc(CN(CP(=O)(O)O)C[S](=O)(O)O)n1,18.463738703411096
O=[Si](O)(O)CN(Cc1cccc(CN(COCOO)CP(=O)(O)O)n1)CP(=O)(O)O,18.26025071303556
COCOOCN(Cc1cccc(CN(C=S(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,18.108794567828397
O=[C-]COCOCN(Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,17.914338235095997
O=P(O)(O)CN(C=S(=O)(O)O)Cc1cccc(CN(CC(O)(O)O)CP(=O)(O)O)n1,17.860540802575322
O=P(O)(O)CN(C=[S+](=O)(O)O)Cc1cccc(CN(COCOO)CP(=O)(O)O)n1,17.82960009873345
O=P(O)(O)CN(Cc1cccc(CN(C=S(=O)(O)O)CC(O)(O)O)n1)CP(=O)(O)O,17.78678626159293
O=P(O)(O)CN(Cc1cccc(CN(C=S(=O)(O)O)COCOO)n1)CP(=O)(O)O,17.631798395936347
COCOOCN(C=S(=O)(O)O)Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1,17.622457897811426
O=P(O)(O)CN1Cc2cccc(n2)CN(CP(=O)(O)O)C(OCOO)OS(O)(O)C1,17.605635616785715
O=P(O)(O)CN(C=S(=O)(O)O)Cc1cccc(CN(COCOO)CP(=O)(O)O)n1,17.58601185891859
O=PCN(CNCP(=O)(O)O)CC(O)(O)C=C1C=CCN(CS(O)(O)O)N1CP(=O)(O)O,17.343843987431292
CC(C=O)N(CC1C=CC(=CCN(CP(=O)(O)O)CP(=O)(O)O)NOO1)CP(=O)(O)O,17.32858714803455
O=P(O)(O)CN1COCN(O)OC(OCOO)N(CP(=O)(O)O)Cc2cccc(n2)C1,17.057615915365886
O=[N+](COO)CN(CC1=NC(=CCN(COCN(O)O)CP(=O)(O)O)C=C1)CP(=O)(O)O,17.05340452493766
O=P(O)(O)CN(CC1=NC(=CCN(CP(=O)(O)O)CP(=O)(O)O)C=C1)CN(O)COO,17.025421414977114
O=P(O)(O)CN(CBr)CC1=NC(P(=O)(O)O)N(CP(=O)(O)O)CC=CC=C1,16.94802360477755
O=P(O)(O)CN(Cc1cccc(CN2COCN(O)OC2OCOO)n1)CP(=O)(O)O,16.93894707248881
O=P(O)(O)CN(CC=C1C=CC(CN(C[C@H](O)COO)CP(=O)(O)O)=N1)COCN(O)O,16.834855874284422
O=CC(O)N(CC1=NC(N(CP(=O)(O)O)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,16.833142393776967
O=P(O)(O)COOCOCNCc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1,16.828959002735594
O=C(COO)CN(COCOO)Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1,16.805903346500966
O=P(O)(O)CN(CCl)CC1=NC(P(=O)(O)O)N(CP(=O)(O)O)CC=CC=C1,16.786499651490814
O=CC(O)N(CC1=NC(N(CP(=O)(O)O)CS(O)(O)O)C=CC=C1)CP(=O)(O)O,16.779215775390114
O=P(O)(O)CN(CC=C1C=CC(CN(CN(O)COO)CP(=O)(O)O)=N1)COCN(O)O,16.711162223779862
O=P(O)(O)CN(COCOO)Cc1cccc(CN(COCOO)CP(=O)(O)O)n1,16.704436018290046
COCOOCN(Cc1cccc(CN(COCOO)CP(=O)(O)O)n1)CP(=O)(O)O,16.627141912745483
O=P(O)(O)CN(CF)CC1=NC(P(=O)(O)O)N(CP(=O)(O)O)CC=CC=C1,16.55595688028825
O=C(COO)CN(CC1=NC(=CCN(COCN(O)O)CP(=O)(O)O)C=C1)CP(=O)(O)O,16.522842811018286
O=P(O)(O)CN(Cc1cccc(CN(COCOO)COCOO)n1)CP(=O)(O)O,16.471211453526276
O=[N+](COO)CN(CC1=NC(=CCN(CP(=O)(O)O)CP(=O)(O)O)C=C1)CP(=O)(O)O,16.355545589757643
O=PCN(CNCP(=O)(O)O)CC(O)(O)C=C1C=CCN(COCN(O)O)N1CP(=O)(O)O,16.335152078492804
O=P(O)(O)CN(CC=C1C=CC(CN(CN(O)COO)CP(=O)(O)O)=N1)COCOO,16.31310326257158
O=PCN(COCOOCOO)Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1,16.29664643737263
COCOOCN(CC=C1C=CC(CN(CN(O)COO)CP(=O)(O)O)=N1)CP(=O)(O)O,16.20437514508799
O=CC(O)N(CC1=NC(N(COCN(O)O)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,16.196233806444276
O=CN=CN(CC1=NC(N(CP(=O)(O)O)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,16.083493829101883
O=PCN(CNCP(=O)(O)O)CC(O)(O)C=C1C=CCN(COCOO)N1CP(=O)(O)O,16.06524366574483
O=P(O)(O)CN(Cc1cccc(CN(CCl)COCOO)n1)CP(=O)(O)O,16.053620917860442
O=CN=CN(CC1=NC(N(CP(=O)(O)O)CS(O)(O)O)C=CC=C1)CP(=O)(O)O,16.017051381817037
O=P(O)(O)CN(Cc1cccc(CN(CP(=O)(O)O)C[PH](O)(O)O)n1)CP(=O)(O)O,16.006317918870806
O=P(O)(O)CN1Cc2cccc(n2)CN(CP(=O)(O)O)C(OCOO)OC(O)(O)C1,15.929656876472965
O=C(COO)CN(CC1=NC(=CCN(CP(=O)(O)O)CP(=O)(O)O)C=C1)CP(=O)(O)O,15.865964660576374
O=P(O)(O)CN(CC1=NC(=CCN(CP(=O)(O)O)CP(=O)(O)O)C=C1)C[C@H](O)COO,15.835140057272167
CC(C=O)N(CC1C=CC(=CCN(COCN(O)O)CP(=O)(O)O)NOO1)CP(=O)(O)O,15.7699632577065
O=CN=CN(CC1=NC(N(COCN(O)O)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,15.756113750460013
O=C(COO)CN(CC1=NC(=CCN(CP(=O)(O)O)CS(O)(O)O)C=C1)CP(=O)(O)O,15.305493769473998
O=CC(O)N(CC1=NC(N(CC(O)(O)O)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,15.291413160039667
O=P(O)(O)CN(COC[PH2](O)O)Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1,15.244243844602995
COCOOCN(CC=C1C=CC(CN(CC(=O)COO)CP(=O)(O)O)=N1)CP(=O)(O)O,15.236241398179569
COCOOCN(CC=C1C=CC(CN(C[N+](=O)COO)CP(=O)(O)O)=N1)CP(=O)(O)O,15.208482271260973
CC(C=O)N(CC1C=CC(=CCN(COCOO)CP(=O)(O)O)NOO1)CP(=O)(O)O,15.184005578598772
O=[N+](COO)CN(CC1=NC(=CCN(COCOO)CP(=O)(O)O)C=C1)CP(=O)(O)O,15.165737746102888
COCOOCN(CP(=O)(O)O)C1C=CC=CC(CN(C=NC=O)CP(=O)(O)O)=N1,15.01247323779276
O=P(O)(O)CN(CC=C1C=CC(CN(C[C@H](O)COO)CP(=O)(O)O)=N1)COCOO,15.005840408608352
O=C(COO)CN(CC1=NC(=CCN(COCOO)CP(=O)(O)O)C=C1)CP(=O)(O)O,14.998805786999748
O=P(O)(O)CN(CBr)CC1=NC(OCOO)N(CP(=O)(O)O)CC=CC=C1,14.883666843162885
O=P(O)(O)CN(CF)CC1=NC(OCOO)N(CP(=O)(O)O)CC=CC=C1,14.86915396433345
O=P(O)(O)CN(Cc1cccc(CN(CP(=O)(O)O)C[Sn](O)(O)O)n1)CP(=O)(O)O,14.856278833871063
O=P(O)(O)CN(Cc1cccc(CN(CP(=O)(O)O)C[Sn+3](O)(O)O)n1)CP(=O)(O)O,14.856278833871063
O=P(O)(O)CN(CCl)CC1=NC(OCOO)N(CP(=O)(O)O)CC=CC=C1,14.84922679199565
COCOOCN(CP(=O)(O)O)C1C=CC=CC(CN(CP(=O)(O)O)C(O)C=O)=N1,14.696685612976871
O=CN=CN(CC1=NC(N(COCOO)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,14.695745947171055
O=CC(O)N(CC1=NC(N(COCOO)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,14.684928523876835
O=CN=CN(CC1=NC(N(CC(O)(O)O)CP(=O)(O)O)C=CC=C1)CP(=O)(O)O,14.605614460157167
COOCC(=O)N(CC1(C)C=CC=CCN(P(=O)(O)O)COCN(O)O1)P(=O)(O)ON,14.502277627352242
O=C(COO)CN(CC1=NC(=CCN(CC(O)(O)O)CP(=O)(O)O)C=C1)CP(=O)(O)O,14.415847898813256
O=S(#CN(CC1=NC(=CCN(COCOO)CP(=O)(O)O)C=C1)CP(=O)(O)O)COO,14.39751584232665
CC(C=CC=CCN(CP(=O)(O)O)P(=O)(O)O)CN(CP(=O)(O)O)C(=O)COON,14.090625248502914
COOCC(=O)N(CC1(C)C=CC=CCN(P(=O)(O)O)CS(O)(O)O1)P(=O)(O)ON,14.06867280536077
O=[B-](COO)CN(CC1=NC(=CCN(COCOO)CP(=O)(O)O)C=C1)CP(=O)(O)O,14.017095654132909
COOCC(=O)N(CC1(C)C=CC=CCN(P(=O)(O)O)CC(O)(O)O1)P(=O)(O)ON,13.94928708980798
O=BCOCOCN(Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,13.728005213589347
COOCC(=O)N(CC(C)C=CC=CCN(CP(=O)(O)O)P(=O)(O)O)P(=O)(O)ON,13.321933536801826
COCOOCN(CC=CC=CC(C)CN(C(=O)COOC)P(=O)(O)ON)P(=O)(O)O,13.186091937291547
COOCC(=O)N(CC(C)C=CC=CCN(COCOO)P(=O)(O)O)P(=O)(O)ON,13.169320367252507
CC(C=CC=CCN(COCOO)P(=O)(O)O)CN(CP(=O)(O)O)C(=O)COON,13.03363850671242
O,4.418225277118138
O=O,4.212633985056687
[CH2-]O,3.972112981824597
[BH3-]O,3.7516504778667006
O[18OH],3.6171232621499154
O[127I],3.609635413470209
OF,3.5826448720172186
OCl,3.471169509397156
[O-]O,3.3561512471971664
OBr,3.283806159380851
[3H]O,3.1229759290530392
