smiles,lgK
O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,24.048836730972894
O=C(O)N1CCN(CN(CCNCP(=O)(O)O)C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.907614791598192
N=P(O)(O)CN(Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,23.879595646011097
Nc1ccc(CP(=O)(O)CN2CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC2)cc1,23.86047980365595
O=C(O)CCP(=O)(O)CN1CCN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.815907946087883
O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,23.762210331629262
O=C(O)N1CCN(CP(=O)(O)O)SCN(C(=O)O)CCN(C(=O)O)CC1,23.74931771215165
NC(=O)N1CCN(CP(=O)(O)CCC(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.74551137485716
NC=CC=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.740912178615798
O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,23.66438330270838
C=C(O)N1CCN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.630224250310228
N=C(O)N1CCN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.52165658793259
O=C(O)COCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.31460710334715
C=C(O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.276570859053713
CC(O)N1CCN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.129806901108974
CCN(CCN1CCN(C(=O)O)CCN(C(=O)O)P(=O)(O)OC1)C(=O)O,23.103514353413285
C=CC(=CC=O)CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,23.030461930149773
O=C(O)N1CCN(CP(=O)(O)O)CCN(C(O)O)CCN(C(=O)O)CC1,22.831317958321506
O=C(O)NCCN1CCN(C(=O)O)CCN(C(=O)O)CCP(=O)(O)OC1,22.80737096117904
O=C(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,22.806816715467257
O=P(O)(O)CN(Cc1cccc(SN(CP(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,22.77689599434384
O=C(O)N1CCN(C(=O)O)CC[SH](CP(=O)(O)CC[PH](=O)O)CCN(C(=O)O)CC1,22.763237545417564
O=C(O)N1CCN(CP(=O)(O)O)CCN(C(=O)O)CNN(C(=O)O)CC1,22.736203260336943
O=C(O)N1CCN(CP(=O)(O)O)CCN(C(=O)O)NCN(C(=O)O)CC1,22.698966955050942
O=P(=O)CN(Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,22.656463429378178
O=C(O)N1CCN(CP(=O)(O)O)CNN(C(=O)O)CCN(C(=O)O)CC1,22.517974923629268
NC(=O)COCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,22.504047899848956
O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(C[PH](=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,22.409236328921175
O=C(O)CN1CCN(CC(=O)O)CCN(OC(=O)O)CCN(CC(=O)O)CC1,22.382638354471172
O=C(O)N1CCN(CP(=O)(O)O)NCN(C(=O)O)CCN(C(=O)O)CC1,22.359254464035622
O=C(O)N1CCN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(O)S)CC1,22.32240321090389
O=P(O)(O)CN1CCN(CP(=O)(O)O)CC[SH](CP(=O)(O)O)CCN(CP(=O)(O)O)CC1,22.321933822922812
O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)NCN(CC(=O)O)CCN(CC(=O)O)CC1,22.107639602895752
O=P(O)(O)CN(Cc1cccc(NN(CP(=O)(O)O)CP(=O)(O)O)n1)CP(=O)(O)O,22.02672875458316
O=C(O)N1CCN(CP(=O)(O)O)CCN(N(O)O)CCN(C(=O)O)CC1,21.953310421174983
COP(=O)(O)CN(Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n1)P(=O)(O)O,21.926548770332225
O=C(O)CCP(=O)(O)CN1CCOC(=O)NCCN(C(=O)O)CCN(C(=O)O)CC1,21.68405660355461
O=C(O)N1CCN(CP(=O)(O)CC[PH](=O)O)CON(C(=O)O)CCN(C(=O)O)CC1,21.540201131026656
O=C(O)N1CCN(CP(=O)(O)CC[PH](=O)O)CCN(C(=O)O)CCN(C(O)S)CC1,21.199202739531266
O=C(O)NCCN(CCN(CCN(CCO)C(=O)O)C(=O)O)CP(=O)(O)O,21.136856797652875
