smiles,lgK
NCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,26.057883184688883
O=C(O)N1C[CH]N(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,26.04789154168368
O=C(O)N1CCN(CP(=O)(O)CC[P](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,26.0422831862659
O=C(O)N1CCN(CP(O)CC[P](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,26.025097543526652
NP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,26.003231720715338
O=C(O)N1CCN(CP(O)CC[PH](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.985087870561276
O=C(O)N1CCN(C[P+](=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.985041469610263
O=C(O)N1CCN(CP(=O)(O)CCCO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.974218393590224
O=C(O)N1CCN(CP(=O)(O)CC=[P](O)F)CCN(C(=O)O)CCN(C(=O)O)CC1,25.938464857090164
O=C(O)N1CCN(CP(=O)(O)C=NO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.937438626047733
N[P](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.933345015859494
O=C(O)N1CCN(SP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.897730585770542
CNCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.869010211620758
O=C(O)N1CCN(CP(=O)(O)C[CH]O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.86028570106185
NCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.852266784674775
N[Si](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.845910302625686
NC[CH]P(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.831774203724144
NCC[P@](=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.827765850918965
NC=CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.80730942722363
CP(=O)(O)NN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.762093055354192
C=[P](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.730189293528426
O=C(O)N1CCN(CP(=O)(O)CO[PH](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.724139215333462
C=[SH](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.69927509613749
O=C(O)N1CCN(CP(=O)(O)CO[P@@H](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.697569248432323
N=CCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.656351299586944
O=C(O)N1CCN(CP(=O)(O)CC[CH]O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.654181638088243
O=C(O)N1CCN(C[S](=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.652310002001055
O=C(O)N1CCN([CH]S(O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.644933247875947
O=C(O)CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.636019724458148
C[S](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.632097017316003
O=C(O)N1C[CH]N(CP(=O)(O)CO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.62788413014514
N[P+](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.62742457586382
C[SH2](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.627295972867646
N=[P+](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.611539234568692
O=C(O)N1CCN(C[S+](=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.59073151988469
O=C(O)N1CCN(CP(=O)(O)CC[C](O)F)CCN(C(=O)O)CCN(C(=O)O)CC1,25.58896564492771
O=C(O)N1[CH]CN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.580195158443455
COCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.55926901863329
O=C(O)N1CCN(CP(O)(O)=S)CCN(C(=O)O)CCN(C(=O)O)CC1,25.555104910841045
C=[PH](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.55147008688123
NP(=O)(O)[CH]N1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.542607455474034
N[PH](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.54226490400256
O=C(O)N1[CH]CN(C(=O)O)CCN(C(=O)O)CCN(CP(=O)(O)O)CC1,25.541451780663014
O=NCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.538659027245885
N[CH]CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.538108675133472
C=[P@H](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.52490011998009
N=[P@H](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.51870517293916
O=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.518264509321003
O=C(O)N1CCN(CP(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.515409757402715
NC=NP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.51476424823205
O=C(O)N1CCN(CP(=O)(O)CC=CPO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.512112178062093
[NH]P(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.505697945875504
CP(=O)(O)COCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.500990124709134
O=C(O)N1C[CH]N(CS(O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.49696711270797
CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.489707786050943
O=C(O)N1CCN(C[P@](=O)(O)CC=CPO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.48893492448718
N[P+](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.483766186365752
O=C(O)N1CCN(CP(=O)(O)CCP(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.470146031141127
[CH]P(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.462697735736818
O=C(O)SCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.458348390504195
O=C(O)N1CCN(CP(=O)(O)CC[PH](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.457039262451172
O=C(O)SC[P@](=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.454957327597615
N=[S](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.45450322622924
O=C(O)N1C[CH]N(CP(=O)(O)CCO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.451892031397758
N=P(=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.447894487571737
O=C(O)N1CCN(CP(=O)(O)CC[S](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.442958819013693
N=NCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.435900701836736
O=C(O)N1CCN(CP(=O)(O)CO[P](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.417459886068556
O=C(O)N1[CH]CN(CP(=O)(O)CCO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.416474386244133
C[P@](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.411401954364248
C[P@@](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.411401954364248
O=C(O)N1CCN(CP(=O)(O)CC[P+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.40018876673494
O=C(O)N1CCN(CP(=O)(O)CCC(O)F)CCN(C(=O)O)CCN(C(=O)O)CC1,25.390618060138028
O=C(O)N1CCN(CP(=O)(O)CC[C@H](O)F)CCN(C(=O)O)CCN(C(=O)O)CC1,25.390618060138028
O=C(O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.385080516579713
O=C(O)S[CH]CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.38128199930461
NCC=CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.363803895610193
O=C(O)N1CCN(CP(=O)(O)CO[SH3](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.356166963843858
NOCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.355353599335913
O=C(O)C=NP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.353915476752523
N=[SH](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.34258633487256
O=C(O)NC[P@](=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.341072834068278
O=C(O)NCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.33693472366776
NP(=O)(CC[PH](=O)O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.33647296891161
O=C(O)N1CCN(CP(=O)(O)CC=[PH](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.334263527825875
NC=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.33046303403748
C=[S@@](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.324159595394963
NP(=O)(CC[P@H](=O)O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.30914696026557
N=CCPP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.30564072281028
CP(=O)(O)[CH]N1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.292190516427528
O=C(O)N1CCN(CP(=O)(O)CC[S+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.288327919288673
CC(N)CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.28623701308541
O=C(O)N1CCN(CP(=O)(O)CC=C[C]O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.283491895755382
NP(=O)(CC[P](=O)O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.28170856413555
O=C(O)N1CCN(CP(=O)(O)CC[SH](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.275881521302047
O=C(O)N1CCN(CP(=O)(O)CC[P+](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.26904604449733
O=C(O)N1CCN(CP(=O)(O)CC[S@](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.25401286429334
O=C(O)N1CCN(CP(=O)(O)CC[S@@](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.25401286429334
O=C(O)CCP(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.253932431182847
O=C(O)N1CCN(CP(=O)(O)CC=[P](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.24107916931711
N=[S+](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.22460778940099
O=CCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.212263684600757
O=C(O)N1CCN(CP(=O)(O)CCNO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.20842634734304
O=C(O)N1CCN(CP(=O)(O)CC=CCO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.206833000856413
N=[S+](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.204877649524164
O=C(O)N1CCN(NP(=O)(O)CO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.19941547489014
NC[CH]CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.19249153811699
NP(=O)(O)NN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.1884680341324
O=C(O)N1CCN(CP(=O)(O)P)CCN(C(=O)O)CCN(C(=O)O)CC1,25.18406502121304
N[P](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.18017631514551
CNP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.175573627538533
N[CH]CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.173464058824734
NCC=NP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.171511487265494
O=C(O)N1CCN(CP(O)CC[P+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.165503823004475
O=C(O)N1CCN(C[P@](=O)(O)P)CCN(C(=O)O)CCN(C(=O)O)CC1,25.16088776763813
O=C(O)N1CCN(CP(=O)(O)CCC(O)[P])CCN(C(=O)O)CCN(C(=O)O)CC1,25.158080678743886
O=C(O)N1CCN(CP(O)CC[SH](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.148939280783793
O=C(O)N1CCN(CP(=O)(O)CC[SH](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.146918470947785
NS(=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.143540086433532
N[S@](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.143540086433532
N[S@@](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.143540086433532
NCC[CH]P(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.13833350764218
C[SH](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.132832590470436
NCOCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.132145007704633
C=C1CN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CCN1CP(=O)(O)O,25.124569209778063
O=C(O)N1CCN(CP(O)CC[S@@H](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.124054396376707
O=C(O)N1CCN(CP(=O)(O)CC[S@@H](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.120348504046653
O=C(O)N1CCN(CP(=O)(O)CC=[P+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.119476773349593
O=C(O)N1CCN(CP(=O)(O)CO[SH2](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.11776904749758
O=C(O)N1CCN(CP(O)CC[S@](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.116418675947408
O=C(O)N1CCN(CP(O)CC[S@@](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.116418675947408
O=C(O)N1[CH]CN(CP(=O)(O)CO)CCN(C(=O)O)CCN(C(=O)O)CC1,25.11475113289483
O=C(O)N1CCN(CP(=O)(O)[P])CCN(C(=O)O)CCN(C(=O)O)CC1,25.105577270497278
O=C(O)N1CCN(CP(=O)(O)CC#[SH](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.099716920746882
O=C(O)N1CCN(CP(=O)(O)S)CCN(C(=O)O)CCN(C(=O)O)CC1,25.097975742337873
CCOCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.097929228552992
N=NCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.096102641303126
O=C(O)N1CCN(CP(=O)(O)CC=S(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.093702164998167
O=C(O)N1CCN(C[P@](=O)(O)S)CCN(C(=O)O)CCN(C(=O)O)CC1,25.074798488762962
N[S+](O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.07160558368966
[N]C(O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.060106008744818
O=C(O)[CH]CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.04849985480134
O=C(O)N1CCN(CP(=O)(O)CC=C[CH]O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.04816094252038
CC1CN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CCN1CP(=O)(O)O,25.046821819080982
O=C(O)N1CCN(CP(=O)(O)CC=[S+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.045177262796454
O=C(O)NCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.04467660962201
O=C(O)N1CCN(COCC[P](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.043148814405534
CP(=O)(O)CCC(=O)N1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.040942784924447
O=C(O)N1CCN(CP(O)CC=[SH](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.036441056290766
O=NC=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.036424228619932
O=C(O)N1CCN(CP(=O)(O)CO[S@](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.036049187466954
O=C(O)N1CCN(CP(=O)(O)CO[S@@](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.036049187466954
O=C(O)N1CCN(CP(=O)(O)COS(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.036049187466954
[C]P(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.03373985885512
C=[P+](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.025112744526886
O=C(O)C=CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.02459454021969
O=C(O)N1CCN(CP(=O)(O)CC=[SH](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.023984075187602
C[Si](O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.009202313620857
O=C(O)SC=[S@@](=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.00281737763789
O=C(O)N1CCN(CP(=O)(O)CC=[SH](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.00266415417115
N=CC=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.001018606332934
O=C(O)SC=S(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,25.00052547429993
O=C(O)N1CCN(C[S@@](=O)(O)CCO)CCN(C(=O)O)CCN(C(=O)O)CC1,24.99527140873803
O=C(O)N1CCN(C[S@](=O)(O)CCO)CCN(C(=O)O)CCN(C(=O)O)CC1,24.99527140873803
O=C(O)N1CCN(CP(=O)(O)O)CCN(CP(=O)(O)O)CCN(C(=O)O)CC1,24.994554248613987
O=C(O)N1CCN(CP(=O)(O)CC=C=[S]O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.99096705549062
NP(=O)(O)OCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.98521861752172
NP(=O)(CC=[PH](O)O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.984952462918898
C=S(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.98022326452537
O=C(O)N1CCN(CP(=O)(O)CC#S(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.980007174886428
O=C(O)N1CCN(C[S@](=O)(O)CC=CPO)CCN(C(=O)O)CCN(C(=O)O)CC1,24.96384052407099
O=C(O)N1CCN(C[S@@](=O)(O)CC=CPO)CCN(C(=O)O)CCN(C(=O)O)CC1,24.96384052407099
O=C(O)N1CCN(CP(=O)(O)CC=CSO)CCN(C(=O)O)CCN(C(=O)O)CC1,24.96058231878476
O=C(O)N1CCN(CP(=O)(O)CC=C=[SH]O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.960109050269658
N=[P@H](O)COCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.95956122744995
O=C(O)NN1CCN(CP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.95934466790381
C=[S@@](=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.9553383801183
O=C(O)N1CCN(CP(=O)(O)Cl)CCN(C(=O)O)CCN(C(=O)O)CC1,24.9521040195896
NP(=O)(CC[18OH])CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.942537307044834
NSCCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.935340769388326
N=[SH](=O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.9310708079738
CN(O)CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.931020502493546
O=C(O)CCP(=O)(O)OCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.927581311150163
N[CH]CPP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.92574801260217
O=C(O)N1CCN(S[S](=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.91924005806917
O=C(O)N1CCN(CP(=O)(O)[S])CCN(C(=O)O)CCN(C(=O)O)CC1,24.91878957428259
O=C(O)N1CCN(CP(O)CC[S+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.91600754463774
O=C(O)N1CCN(CP(O)CC=[P+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.911309043337024
O=C(O)N1CCN(CP(=O)(O)CC[S+](O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.89905208496593
NP(=O)(CC#P(O)O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.896780600088814
O=C(O)N1CCN(CP(=O)(O)F)CCN(C(=O)O)CCN(C(=O)O)CC1,24.894465938318103
NC(=O)CP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.888460591223634
O=C(O)N1CCN(CP(O)CC#S(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.887992788128386
NCNP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.879521409116688
O=C(O)N1[CH]CN(CS(O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.869751532394627
O=C(O)N1CCN(C(=O)O)CC[N+](CP(=O)(O)O)CCN(C(=O)O)CC1,24.864131454180313
CP(=O)(O)OCN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.86143251494108
NOCPP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.85568285030515
O=C(O)N1CCN(CS(=O)(O)=CCCO)CCN(C(=O)O)CCN(C(=O)O)CC1,24.842173278588543
CS(=O)(=O)C=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.836929438757675
O=C(O)N1CCN(CP(O)CC=[S+](=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.829872997603967
N[CH]C=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.816470617053568
NC(=O)N1CCN(C(=O)O)CCN(CP(=O)(O)O)CCN(C(=O)O)CC1,24.81530578705899
O=C(O)N1CCN(NP(=O)(O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.80524531404496
NOC=CCP(=O)(O)CN1CCN(C(=O)O)CCN(C(=O)O)CCN(C(=O)O)CC1,24.80043086336085
O=C(O)N1[CH]CN(C(=O)O)CCN(CS(O)(O)O)CCN(C(=O)O)CC1,24.79294327604685
